,Emergence,SIA,summed_probabilities,numSIA
2688,RDC-SAN-1,NGA-2018-014,0,48
2689,RDC-SAN-1,NGA-2018-017,0,49
2690,RDC-SAN-1,NGA-2018-018,0,50
2691,RDC-SAN-1,NGA-2018-019,0,51
2692,RDC-SAN-1,NGA-2018-020,0,52
2693,RDC-SAN-1,NGA-2018-022,0,53
2694,RDC-SAN-1,NGA-2018-023,0,54
2695,RDC-SAN-1,NGA-2018-025,0,55
2696,RDC-SAN-1,NGA-2019-004,0,56
2697,RDC-SAN-1,NGA-2019-007,0,57
2698,RDC-SAN-1,NGA-2019-019,0,58
2699,RDC-SAN-1,NGA-2019-024,0,59
2700,RDC-SAN-1,SDN-2016-001,0,60
2701,RDC-SAN-1,SOM-2017-011,0,61
2702,RDC-SAN-1,SOM-2018-004,0,62
2703,RDC-SAN-1,SOM-2018-007,0,63
2704,RDC-SAN-1,SOM-2018-008,0,64
2705,RDC-SAN-1,SOM-2018-009,0,65
2706,RDC-SAN-1,SOM-2018-011,0,66
2707,RDC-TPA-1,CAF-2019-005,0,1
2708,RDC-TPA-1,COD-2016-001,0,2
2709,RDC-TPA-1,COD-2017-006,0,3
2710,RDC-TPA-1,COD-2017-007,0,4
2711,RDC-TPA-1,COD-2017-009,0,5
2712,RDC-TPA-1,COD-2017-011,0,6
2713,RDC-TPA-1,COD-2017-014,0,7
2714,RDC-TPA-1,COD-2018-005,0,8
2715,RDC-TPA-1,COD-2018-009,0,9
2716,RDC-TPA-1,COD-2018-010,0,10
2717,RDC-TPA-1,COD-2018-011,0.093575,11
2718,RDC-TPA-1,COD-2018-013,0,12
2719,RDC-TPA-1,COD-2018-014,0.4608,13
2720,RDC-TPA-1,COD-2018-015,0.4366,14
2721,RDC-TPA-1,COD-2018-016,2.50E-05,15
2722,RDC-TPA-1,COD-2018-017,0.009,16
2723,RDC-TPA-1,COD-2019-003,0,17
2724,RDC-TPA-1,COD-2019-012,0,18
2725,RDC-TPA-1,COD-2019-013,0,19
2726,RDC-TPA-1,COD-2019-015,0,20
2727,RDC-TPA-1,COD-2019-016,0,21
2728,RDC-TPA-1,COG-2016-005,0,22
2729,RDC-TPA-1,ETH-2016-002,0,23
2730,RDC-TPA-1,ETH-2018-003,0,24
2731,RDC-TPA-1,ETH-2018-004,0,25
2732,RDC-TPA-1,KEN-2018-003,0,26
2733,RDC-TPA-1,KEN-2018-004,0,27
2734,RDC-TPA-1,MOZ-2017-002,0,28
2735,RDC-TPA-1,MOZ-2019-001,0,29
2736,RDC-TPA-1,MOZ-2019-002,0,30
2737,RDC-TPA-1,MOZ-2019-003,0,31
2738,RDC-TPA-1,MOZ-2019-004,0,32
2739,RDC-TPA-1,NER-2016-001,0,33
2740,RDC-TPA-1,NER-2017-012,0,34
2741,RDC-TPA-1,NER-2018-005,0,35
2742,RDC-TPA-1,NER-2018-006,0,36
2743,RDC-TPA-1,NER-2018-008,0,37
2744,RDC-TPA-1,NGA-2016-018,0,38
2745,RDC-TPA-1,NGA-2016-019,0,39
2746,RDC-TPA-1,NGA-2016-021,0,40
2747,RDC-TPA-1,NGA-2016-024,0,41
2748,RDC-TPA-1,NGA-2016-025,0,42
2749,RDC-TPA-1,NGA-2016-034,0,43
2750,RDC-TPA-1,NGA-2017-020,0,44
2751,RDC-TPA-1,NGA-2017-021,0,45
2752,RDC-TPA-1,NGA-2017-024,0,46
2753,RDC-TPA-1,NGA-2018-012,0,47
2754,RDC-TPA-1,NGA-2018-014,0,48
2755,RDC-TPA-1,NGA-2018-017,0,49
2756,RDC-TPA-1,NGA-2018-018,0,50
2757,RDC-TPA-1,NGA-2018-019,0,51
2758,RDC-TPA-1,NGA-2018-020,0,52
2759,RDC-TPA-1,NGA-2018-022,0,53
2760,RDC-TPA-1,NGA-2018-023,0,54
2761,RDC-TPA-1,NGA-2018-025,0,55
2762,RDC-TPA-1,NGA-2019-004,0,56
2763,RDC-TPA-1,NGA-2019-007,0,57
2764,RDC-TPA-1,NGA-2019-019,0,58
2765,RDC-TPA-1,NGA-2019-024,0,59
2766,RDC-TPA-1,SDN-2016-001,0,60
2767,RDC-TPA-1,SOM-2017-011,0,61
2768,RDC-TPA-1,SOM-2018-004,0,62
2769,RDC-TPA-1,SOM-2018-007,0,63
2770,RDC-TPA-1,SOM-2018-008,0,64
2771,RDC-TPA-1,SOM-2018-009,0,65
2772,RDC-TPA-1,SOM-2018-011,0,66
2773,RDC-TPA-2,CAF-2019-005,0,1
2774,RDC-TPA-2,COD-2016-001,0,2
2775,RDC-TPA-2,COD-2017-006,0,3
2776,RDC-TPA-2,COD-2017-007,0,4
2777,RDC-TPA-2,COD-2017-009,0,5
2778,RDC-TPA-2,COD-2017-011,0,6
2779,RDC-TPA-2,COD-2017-014,0,7
2780,RDC-TPA-2,COD-2018-005,0,8
2781,RDC-TPA-2,COD-2018-009,0,9
2782,RDC-TPA-2,COD-2018-010,0,10
2783,RDC-TPA-2,COD-2018-011,0,11
2784,RDC-TPA-2,COD-2018-013,0,12
2785,RDC-TPA-2,COD-2018-014,0,13
2786,RDC-TPA-2,COD-2018-015,0,14
2787,RDC-TPA-2,COD-2018-016,0,15
2788,RDC-TPA-2,COD-2018-017,0,16
2789,RDC-TPA-2,COD-2019-003,0,17
2790,RDC-TPA-2,COD-2019-012,0.352875,18
2791,RDC-TPA-2,COD-2019-013,0.3896,19
2792,RDC-TPA-2,COD-2019-015,0.1372,20
2793,RDC-TPA-2,COD-2019-016,0.120325,21
2794,RDC-TPA-2,COG-2016-005,0,22
2795,RDC-TPA-2,ETH-2016-002,0,23
2796,RDC-TPA-2,ETH-2018-003,0,24
2797,RDC-TPA-2,ETH-2018-004,0,25
2798,RDC-TPA-2,KEN-2018-003,0,26
2799,RDC-TPA-2,KEN-2018-004,0,27
2800,RDC-TPA-2,MOZ-2017-002,0,28
2801,RDC-TPA-2,MOZ-2019-001,0,29
2802,RDC-TPA-2,MOZ-2019-002,0,30
2803,RDC-TPA-2,MOZ-2019-003,0,31
2804,RDC-TPA-2,MOZ-2019-004,0,32
2805,RDC-TPA-2,NER-2016-001,0,33
2806,RDC-TPA-2,NER-2017-012,0,34
2807,RDC-TPA-2,NER-2018-005,0,35
2808,RDC-TPA-2,NER-2018-006,0,36
2809,RDC-TPA-2,NER-2018-008,0,37
2810,RDC-TPA-2,NGA-2016-018,0,38
2811,RDC-TPA-2,NGA-2016-019,0,39
2812,RDC-TPA-2,NGA-2016-021,0,40
2813,RDC-TPA-2,NGA-2016-024,0,41
2814,RDC-TPA-2,NGA-2016-025,0,42
2815,RDC-TPA-2,NGA-2016-034,0,43
2816,RDC-TPA-2,NGA-2017-020,0,44
2817,RDC-TPA-2,NGA-2017-021,0,45
2818,RDC-TPA-2,NGA-2017-024,0,46
2819,RDC-TPA-2,NGA-2018-012,0,47
2820,RDC-TPA-2,NGA-2018-014,0,48
2821,RDC-TPA-2,NGA-2018-017,0,49
2822,RDC-TPA-2,NGA-2018-018,0,50
2823,RDC-TPA-2,NGA-2018-019,0,51
2824,RDC-TPA-2,NGA-2018-020,0,52
2825,RDC-TPA-2,NGA-2018-022,0,53
2826,RDC-TPA-2,NGA-2018-023,0,54
2827,RDC-TPA-2,NGA-2018-025,0,55
2828,RDC-TPA-2,NGA-2019-004,0,56
2829,RDC-TPA-2,NGA-2019-007,0,57
2830,RDC-TPA-2,NGA-2019-019,0,58
2831,RDC-TPA-2,NGA-2019-024,0,59
2832,RDC-TPA-2,SDN-2016-001,0,60
2833,RDC-TPA-2,SOM-2017-011,0,61
2834,RDC-TPA-2,SOM-2018-004,0,62
2835,RDC-TPA-2,SOM-2018-007,0,63
2836,RDC-TPA-2,SOM-2018-008,0,64
2837,RDC-TPA-2,SOM-2018-009,0,65
2838,RDC-TPA-2,SOM-2018-011,0,66
2839,SOM-AWL-1,CAF-2019-005,0,1
2840,SOM-AWL-1,COD-2016-001,0,2
2841,SOM-AWL-1,COD-2017-006,0,3
2842,SOM-AWL-1,COD-2017-007,0,4
2843,SOM-AWL-1,COD-2017-009,0,5
2844,SOM-AWL-1,COD-2017-011,0,6
2845,SOM-AWL-1,COD-2017-014,0,7
2846,SOM-AWL-1,COD-2018-005,0,8
2847,SOM-AWL-1,COD-2018-009,0,9
2848,SOM-AWL-1,COD-2018-010,0,10
2849,SOM-AWL-1,COD-2018-011,0,11
2850,SOM-AWL-1,COD-2018-013,0,12
2851,SOM-AWL-1,COD-2018-014,0,13
2852,SOM-AWL-1,COD-2018-015,0,14
2853,SOM-AWL-1,COD-2018-016,0,15
2854,SOM-AWL-1,COD-2018-017,0,16
2855,SOM-AWL-1,COD-2019-003,0,17
2856,SOM-AWL-1,COD-2019-012,0,18
2857,SOM-AWL-1,COD-2019-013,0,19
2858,SOM-AWL-1,COD-2019-015,0,20
2859,SOM-AWL-1,COD-2019-016,0,21
2860,SOM-AWL-1,COG-2016-005,0,22
2861,SOM-AWL-1,ETH-2016-002,0,23
2862,SOM-AWL-1,ETH-2018-003,0.4513,24
2863,SOM-AWL-1,ETH-2018-004,0.534,25
2864,SOM-AWL-1,KEN-2018-003,0.003625,26
2865,SOM-AWL-1,KEN-2018-004,0.00265,27
2866,SOM-AWL-1,MOZ-2017-002,0,28
2867,SOM-AWL-1,MOZ-2019-001,0,29
2868,SOM-AWL-1,MOZ-2019-002,0,30
2869,SOM-AWL-1,MOZ-2019-003,0,31
2870,SOM-AWL-1,MOZ-2019-004,0,32
2871,SOM-AWL-1,NER-2016-001,0,33
2872,SOM-AWL-1,NER-2017-012,0,34
2873,SOM-AWL-1,NER-2018-005,0,35
2874,SOM-AWL-1,NER-2018-006,0,36
2875,SOM-AWL-1,NER-2018-008,0,37
2876,SOM-AWL-1,NGA-2016-018,0,38
2877,SOM-AWL-1,NGA-2016-019,0,39
2878,SOM-AWL-1,NGA-2016-021,0,40
2879,SOM-AWL-1,NGA-2016-024,0,41
2880,SOM-AWL-1,NGA-2016-025,0,42
2881,SOM-AWL-1,NGA-2016-034,0,43
2882,SOM-AWL-1,NGA-2017-020,0,44
2883,SOM-AWL-1,NGA-2017-021,0,45
2884,SOM-AWL-1,NGA-2017-024,0,46
2885,SOM-AWL-1,NGA-2018-012,0,47
2886,SOM-AWL-1,NGA-2018-014,0,48
2887,SOM-AWL-1,NGA-2018-017,0,49
2888,SOM-AWL-1,NGA-2018-018,0,50
2889,SOM-AWL-1,NGA-2018-019,0,51
2890,SOM-AWL-1,NGA-2018-020,0,52
2891,SOM-AWL-1,NGA-2018-022,0,53
2892,SOM-AWL-1,NGA-2018-023,0,54
2893,SOM-AWL-1,NGA-2018-025,0,55
2894,SOM-AWL-1,NGA-2019-004,0,56
2895,SOM-AWL-1,NGA-2019-007,0,57
2896,SOM-AWL-1,NGA-2019-019,0,58
2897,SOM-AWL-1,NGA-2019-024,0,59
2898,SOM-AWL-1,SDN-2016-001,0,60
2899,SOM-AWL-1,SOM-2017-011,5.00E-05,61
2900,SOM-AWL-1,SOM-2018-004,0.000325,62
2901,SOM-AWL-1,SOM-2018-007,0.002125,63
2902,SOM-AWL-1,SOM-2018-008,0.0021,64
2903,SOM-AWL-1,SOM-2018-009,0.001575,65
2904,SOM-AWL-1,SOM-2018-011,0.0016,66
2905,TOG-SAV-1,CAF-2019-005,0,1
2906,TOG-SAV-1,COD-2016-001,0,2
2907,TOG-SAV-1,COD-2017-006,0,3
2908,TOG-SAV-1,COD-2017-007,0,4
2909,TOG-SAV-1,COD-2017-009,0,5
2910,TOG-SAV-1,COD-2017-011,0,6
2911,TOG-SAV-1,COD-2017-014,0,7
2912,TOG-SAV-1,COD-2018-005,0,8
2913,TOG-SAV-1,COD-2018-009,0,9
2914,TOG-SAV-1,COD-2018-010,0,10
2915,TOG-SAV-1,COD-2018-011,0,11
2916,TOG-SAV-1,COD-2018-013,0,12
2917,TOG-SAV-1,COD-2018-014,0,13
2918,TOG-SAV-1,COD-2018-015,0,14
2919,TOG-SAV-1,COD-2018-016,0,15
2920,TOG-SAV-1,COD-2018-017,0,16
2921,TOG-SAV-1,COD-2019-003,0,17
2922,TOG-SAV-1,COD-2019-012,0,18
2923,TOG-SAV-1,COD-2019-013,0,19
2924,TOG-SAV-1,COD-2019-015,0,20
2925,TOG-SAV-1,COD-2019-016,0,21
2926,TOG-SAV-1,COG-2016-005,0,22
2927,TOG-SAV-1,ETH-2016-002,0,23
2928,TOG-SAV-1,ETH-2018-003,0,24
2929,TOG-SAV-1,ETH-2018-004,0,25
2930,TOG-SAV-1,KEN-2018-003,0,26
2931,TOG-SAV-1,KEN-2018-004,0,27
2932,TOG-SAV-1,MOZ-2017-002,0,28
2933,TOG-SAV-1,MOZ-2019-001,0,29
2934,TOG-SAV-1,MOZ-2019-002,0,30
2935,TOG-SAV-1,MOZ-2019-003,0,31
2936,TOG-SAV-1,MOZ-2019-004,0,32
2937,TOG-SAV-1,NER-2016-001,0,33
2938,TOG-SAV-1,NER-2017-012,0.000925,34
2939,TOG-SAV-1,NER-2018-005,0.005225,35
2940,TOG-SAV-1,NER-2018-006,0.003325,36
2941,TOG-SAV-1,NER-2018-008,0,37
2942,TOG-SAV-1,NGA-2016-018,0,38
2943,TOG-SAV-1,NGA-2016-019,0,39
2944,TOG-SAV-1,NGA-2016-021,0,40
2945,TOG-SAV-1,NGA-2016-024,0,41
2946,TOG-SAV-1,NGA-2016-025,0,42
2947,TOG-SAV-1,NGA-2016-034,0,43
2948,TOG-SAV-1,NGA-2017-020,0.000125,44
2949,TOG-SAV-1,NGA-2017-021,0.001525,45
2950,TOG-SAV-1,NGA-2017-024,0.000375,46
2951,TOG-SAV-1,NGA-2018-012,0.04105,47
2952,TOG-SAV-1,NGA-2018-014,0.31615,48
2953,TOG-SAV-1,NGA-2018-017,0.1144,49
2954,TOG-SAV-1,NGA-2018-018,0.036175,50
2955,TOG-SAV-1,NGA-2018-019,0.043625,51
2956,TOG-SAV-1,NGA-2018-020,0.043325,52
2957,TOG-SAV-1,NGA-2018-022,0.040525,53
2958,TOG-SAV-1,NGA-2018-023,0.30685,54
2959,TOG-SAV-1,NGA-2018-025,0.0444,55
2960,TOG-SAV-1,NGA-2019-004,0,56
2961,TOG-SAV-1,NGA-2019-007,0.00145,57
2962,TOG-SAV-1,NGA-2019-019,0,58
2963,TOG-SAV-1,NGA-2019-024,0,59
2964,TOG-SAV-1,SDN-2016-001,0,60
2965,TOG-SAV-1,SOM-2017-011,0,61
2966,TOG-SAV-1,SOM-2018-004,0,62
2967,TOG-SAV-1,SOM-2018-007,0,63
2968,TOG-SAV-1,SOM-2018-008,0,64
2969,TOG-SAV-1,SOM-2018-009,0,65
2970,TOG-SAV-1,SOM-2018-011,0,66
2971,ZAM-LUA-1,CAF-2019-005,0,1
2972,ZAM-LUA-1,COD-2016-001,0,2
2973,ZAM-LUA-1,COD-2017-006,0,3
2974,ZAM-LUA-1,COD-2017-007,0,4
2975,ZAM-LUA-1,COD-2017-009,0,5
2976,ZAM-LUA-1,COD-2017-011,0,6
2977,ZAM-LUA-1,COD-2017-014,2.50E-05,7
2978,ZAM-LUA-1,COD-2018-005,0.005025,8
2979,ZAM-LUA-1,COD-2018-009,0.011675,9
2980,ZAM-LUA-1,COD-2018-010,0.1348,10
2981,ZAM-LUA-1,COD-2018-011,0,11
2982,ZAM-LUA-1,COD-2018-013,0.420125,12
2983,ZAM-LUA-1,COD-2018-014,0,13
2984,ZAM-LUA-1,COD-2018-015,0,14
2985,ZAM-LUA-1,COD-2018-016,0.418275,15
2986,ZAM-LUA-1,COD-2018-017,0,16
2987,ZAM-LUA-1,COD-2019-003,0.010075,17
2988,ZAM-LUA-1,COD-2019-012,0,18
2989,ZAM-LUA-1,COD-2019-013,0,19
2990,ZAM-LUA-1,COD-2019-015,0,20
2991,ZAM-LUA-1,COD-2019-016,0,21
2992,ZAM-LUA-1,COG-2016-005,0,22
2993,ZAM-LUA-1,ETH-2016-002,0,23
2994,ZAM-LUA-1,ETH-2018-003,0,24
2995,ZAM-LUA-1,ETH-2018-004,0,25
2996,ZAM-LUA-1,KEN-2018-003,0,26
2997,ZAM-LUA-1,KEN-2018-004,0,27
2998,ZAM-LUA-1,MOZ-2017-002,0,28
2999,ZAM-LUA-1,MOZ-2019-001,0,29
3000,ZAM-LUA-1,MOZ-2019-002,0,30
3001,ZAM-LUA-1,MOZ-2019-003,0,31
3002,ZAM-LUA-1,MOZ-2019-004,0,32
3003,ZAM-LUA-1,NER-2016-001,0,33
3004,ZAM-LUA-1,NER-2017-012,0,34
3005,ZAM-LUA-1,NER-2018-005,0,35
3006,ZAM-LUA-1,NER-2018-006,0,36
3007,ZAM-LUA-1,NER-2018-008,0,37
3008,ZAM-LUA-1,NGA-2016-018,0,38
3009,ZAM-LUA-1,NGA-2016-019,0,39
3010,ZAM-LUA-1,NGA-2016-021,0,40
3011,ZAM-LUA-1,NGA-2016-024,0,41
3012,ZAM-LUA-1,NGA-2016-025,0,42
3013,ZAM-LUA-1,NGA-2016-034,0,43
3014,ZAM-LUA-1,NGA-2017-020,0,44
3015,ZAM-LUA-1,NGA-2017-021,0,45
3016,ZAM-LUA-1,NGA-2017-024,0,46
3017,ZAM-LUA-1,NGA-2018-012,0,47
3018,ZAM-LUA-1,NGA-2018-014,0,48
3019,ZAM-LUA-1,NGA-2018-017,0,49
3020,ZAM-LUA-1,NGA-2018-018,0,50
3021,ZAM-LUA-1,NGA-2018-019,0,51
3022,ZAM-LUA-1,NGA-2018-020,0,52
3023,ZAM-LUA-1,NGA-2018-022,0,53
3024,ZAM-LUA-1,NGA-2018-023,0,54
3025,ZAM-LUA-1,NGA-2018-025,0,55
3026,ZAM-LUA-1,NGA-2019-004,0,56
3027,ZAM-LUA-1,NGA-2019-007,0,57
3028,ZAM-LUA-1,NGA-2019-019,0,58
3029,ZAM-LUA-1,NGA-2019-024,0,59
3030,ZAM-LUA-1,SDN-2016-001,0,60
3031,ZAM-LUA-1,SOM-2017-011,0,61
3032,ZAM-LUA-1,SOM-2018-004,0,62
3033,ZAM-LUA-1,SOM-2018-007,0,63
3034,ZAM-LUA-1,SOM-2018-008,0,64
3035,ZAM-LUA-1,SOM-2018-009,0,65
3036,ZAM-LUA-1,SOM-2018-011,0,66
